tanggal,wilayah,waktu,cuaca,kelembaban_persen,suhu_derajat_celcius
2018-04-21,Jakarta Barat,siang,Hujan Ringan,75-95%,24-32°
2018-04-21,Jakarta Selatan,siang,Hujan Sedang,75-95%,24-32°
2018-04-21,Kepulauan Seribu,siang,Cerah Berawan,75-95%,24-32°
2018-04-21,Jakarta Pusat,siang,Hujan Lokal,75-95%,24-32°
2018-04-21,Jakarta Utara,siang,Hujan Lokal,75-95%,24-32°
2018-04-21,Jakarta Timur,malam,Cerah Berawan,75-95%,24-32°
2018-04-21,Jakarta Barat,malam,Cerah Berawan,75-95%,24-32°
2018-04-21,Jakarta Selatan,malam,Cerah Berawan,75-95%,24-32°
2018-04-21,Kepulauan Seribu,malam,Cerah Berawan,75-95%,24-32°
2018-04-21,Jakarta Pusat,malam,Hujan Lokal,75-95%,24-32°
2018-04-21,Jakarta Utara,malam,Hujan Lokal,75-95%,24-32°
2018-04-21,Jakarta Timur,dini hari,Cerah Berawan,75-95%,24-32°
2018-04-21,Jakarta Barat,dini hari,Berawan,75-95%,24-32°
2018-04-21,Jakarta Selatan,dini hari,Cerah Berawan,75-95%,24-32°
2018-04-21,Kepulauan Seribu,dini hari,Hujan Lokal,75-95%,24-32°
2018-04-21,Jakarta Pusat,dini hari,Cerah Berawan,75-95%,24-32°
2018-04-21,Jakarta Utara,dini hari,Cerah Berawan,75-95%,24-32°
2018-04-22,Jakarta Timur,pagi,Berawan,60-95%,24-33°
2018-04-22,Jakarta Barat,pagi,Cerah Berawan ,60-95%,24-33°
2018-04-22,Jakarta Selatan,pagi,Berawan,60-95%,24-33°
2018-04-22,Kepulauan Seribu,pagi,Cerah Berawan,60-95%,24-33°
2018-04-22,Jakarta Pusat,pagi,Cerah Berawan,60-95%,24-33°
2018-04-22,Jakarta Utara,pagi,Cerah Berawan,60-95%,24-33°
2018-04-22,Jakarta Timur,siang,Hujan Petir,60-95%,24-33°
2018-04-22,Jakarta Barat,siang,Berawan,60-95%,24-33°
2018-04-22,Jakarta Selatan,siang,Hujan Petir,60-95%,24-33°
2018-04-22,Kepulauan Seribu,siang,Berawan,60-95%,24-33°
2018-04-22,Jakarta Pusat,siang,Berawan,60-95%,24-33°
2018-04-22,Jakarta Utara,siang,Cerah Berawan,60-95%,24-33°
2018-04-22,Jakarta Timur,malam,Hujan Petir,60-95%,24-33°
2018-04-22,Jakarta Barat,malam,Hujan Ringan,60-95%,24-33°
2018-04-22,Jakarta Selatan,malam,Hujan Petir,60-95%,24-33°
2018-04-22,Kepulauan Seribu,malam,Hujan Ringan,60-95%,24-33°
2018-04-22,Jakarta Pusat,malam,Hujan Ringan,60-95%,24-33°
2018-04-22,Jakarta Utara,malam,Hujan Ringan,60-95%,24-33°
2018-04-22,Jakarta Timur,dini hari,Berawan Tebal,60-95%,24-33°
2018-04-22,Jakarta Barat,dini hari,Berawan Tebal,60-95%,24-33°
2018-04-22,Jakarta Selatan,dini hari,Berawan Tebal,60-95%,24-33°
2018-04-22,Kepulauan Seribu,dini hari,Berawan Tebal,60-95%,24-33°
2018-04-22,Jakarta Pusat,dini hari,Berawan Tebal,60-95%,24-33°
2018-04-22,Jakarta Utara,dini hari,Berawan Tebal,60-95%,24-33°
2018-04-23,Jakarta Timur,pagi,Berawan,80-100%,24-32°
2018-04-23,Jakarta Barat,pagi,Berawan,80-100%,24-32°
2018-04-23,Jakarta Selatan,pagi,Berawan,80-100%,24-32°
2018-04-23,Kepulauan Seribu,pagi,Hujan Lokal,80-100%,24-32°
2018-04-23,Jakarta Pusat,pagi,Berawan,80-100%,24-32°
2018-04-23,Jakarta Utara,pagi,Berawan,80-100%,24-32°
2018-04-23,Jakarta Timur,siang,Hujan Petir,80-100%,24-32°
2018-04-23,Jakarta Barat,siang,Hujan Ringan,80-100%,24-32°
2018-04-23,Jakarta Selatan,siang,Hujan Petir,80-100%,24-32°
2018-04-23,Kepulauan Seribu,siang,Hujan Lokal,80-100%,24-32°
2018-04-23,Jakarta Pusat,siang,Hujan Ringan,80-100%,24-32°
2018-04-23,Jakarta Utara,siang,Hujan Lokal,80-100%,24-32°
2018-04-23,Jakarta Timur,malam,Berawan,80-100%,24-32°
2018-04-23,Jakarta Barat,malam,Berawan,80-100%,24-32°
2018-04-23,Jakarta Selatan,malam,Berawan,80-100%,24-32°
2018-04-23,Kepulauan Seribu,malam,Hujan Lokal,80-100%,24-32°
2018-04-23,Jakarta Pusat,malam,Hujan Lokal,80-100%,24-32°
2018-04-23,Jakarta Utara,malam,Hujan Lokal,80-100%,24-32°
2018-04-23,Jakarta Timur,dini hari,Hujan Ringan,80-100%,24-32°
2018-04-23,Jakarta Barat,dini hari,Hujan Ringan,80-100%,24-32°
2018-04-23,Jakarta Selatan,dini hari,Hujan Lokal,80-100%,24-32°
2018-04-23,Kepulauan Seribu,dini hari,Hujan Petir,80-100%,24-32°
2018-04-23,Jakarta Pusat,dini hari,Hujan Ringan,80-100%,24-32°
2018-04-23,Jakarta Utara,dini hari,Hujan Ringan,80-100%,24-32°
2018-04-24,Jakarta Timur,pagi,Hujan Ringan,80-100%,24-32°
2018-04-24,Jakarta Barat,pagi,Hujan Ringan,80-100%,24-32°
2018-04-24,Jakarta Selatan,pagi,Hujan Lokal,80-100%,24-32°
2018-04-24,Kepulauan Seribu,pagi,Hujan Petir,80-100%,24-32°
2018-04-24,Jakarta Pusat,pagi,Hujan Sedang,80-100%,24-32°
2018-04-24,Jakarta Utara,pagi,Hujan Sedang,80-100%,24-32°
2018-04-24,Jakarta Timur,siang,Hujan Petir,80-100%,24-32°
2018-04-24,Jakarta Barat,siang,Hujan Petir,80-100%,24-32°
2018-04-24,Jakarta Selatan,siang,Hujan Petir,80-100%,24-32°
2018-04-24,Kepulauan Seribu,siang,Hujan Lokal,80-100%,24-32°
2018-04-24,Jakarta Pusat,siang,Hujan Sedang,80-100%,24-32°
2018-04-24,Jakarta Utara,siang,Hujan Sedang,80-100%,24-32°
2018-04-24,Jakarta Timur,malam,Hujan Lokal,80-100%,24-32°
2018-04-24,Jakarta Barat,malam,Berawan,80-100%,24-32°
2018-04-24,Jakarta Selatan,malam,Hujan Lokal,80-100%,24-32°
2018-04-24,Kepulauan Seribu,malam,Berawan,80-100%,24-32°
2018-04-24,Jakarta Pusat,malam,Berawan,80-100%,24-32°
2018-04-24,Jakarta Utara,malam,Berawan,80-100%,24-32°
2018-04-24,Jakarta Timur,dini hari,Berawan,80-100%,24-32°
2018-04-24,Jakarta Barat,dini hari,Berawan,80-100%,24-32°
2018-04-24,Jakarta Selatan,dini hari,Cerah Berawan,80-100%,24-32°
2018-04-24,Kepulauan Seribu,dini hari,Berawan,80-100%,24-32°
2018-04-24,Jakarta Pusat,dini hari,Berawan,80-100%,24-32°
2018-04-24,Jakarta Utara,dini hari,Berawan,80-100%,24-32°
2018-04-25,Jakarta Timur,pagi,Berawan,60-95%,24-33°
2018-04-25,Jakarta Barat,pagi,Berawan,60-95%,24-33°
2018-04-25,Jakarta Selatan,pagi,Berawan,60-95%,24-33°
2018-04-25,Kepulauan Seribu,pagi,Berawan,60-95%,24-33°
2018-04-25,Jakarta Pusat,pagi,Berawan,60-95%,24-33°
2018-04-25,Jakarta Utara,pagi,Berawan,60-95%,24-33°
2018-04-25,Jakarta Timur,siang,Hujan Petir,60-95%,24-33°
2018-04-25,Jakarta Barat,siang,Hujan Lokal,60-95%,24-33°
2018-04-25,Jakarta Selatan,siang,Hujan Petir,60-95%,24-33°
2018-04-25,Kepulauan Seribu,siang,Cerah Berawan,60-95%,24-33°
2018-04-25,Jakarta Pusat,siang,Hujan Lokal,60-95%,24-33°
2018-04-25,Jakarta Utara,siang,Berawan,60-95%,24-33°
2018-04-25,Jakarta Timur,malam,Hujan Lokal,60-95%,24-33°
2018-04-25,Jakarta Barat,malam,Berawan,60-95%,24-33°
2018-04-25,Jakarta Selatan,malam,Hujan Lokal,60-95%,24-33°
2018-04-25,Kepulauan Seribu,malam,Cerah Berawan,60-95%,24-33°
2018-04-25,Jakarta Pusat,malam,Berawan,60-95%,24-33°
2018-04-25,Jakarta Utara,malam,Berawan,60-95%,24-33°
2018-04-25,Jakarta Timur,dini hari,Cerah Berawan,60-95%,24-33°
2018-04-25,Jakarta Barat,dini hari,Berawan,60-95%,24-33°
2018-04-25,Jakarta Selatan,dini hari,Cerah Berawan,60-95%,24-33°
2018-04-25,Kepulauan Seribu,dini hari,Hujan Lokal,60-95%,24-33°
2018-04-25,Jakarta Pusat,dini hari,Berawan,60-95%,24-33°
2018-04-25,Jakarta Utara,dini hari,Berawan,60-95%,24-33°
2018-04-26,Jakarta Timur,pagi,Berawan,80-100%,24-32°
2018-04-26,Jakarta Barat,pagi,Berawan,80-100%,24-32°
2018-04-26,Jakarta Selatan,pagi,Berawan,80-100%,24-32°
2018-04-26,Kepulauan Seribu,pagi,Hujan Lokal,80-100%,24-32°
2018-04-26,Jakarta Pusat,pagi,Berawan,80-100%,24-32°
2018-04-26,Jakarta Utara,pagi,Berawan,80-100%,24-32°
2018-04-26,Jakarta Timur,siang,Hujan Petir,80-100%,24-32°
2018-04-26,Jakarta Barat,siang,Hujan Ringan,80-100%,24-32°
2018-04-26,Jakarta Selatan,siang,Hujan Petir,80-100%,24-32°
2018-04-26,Kepulauan Seribu,siang,Hujan Lokal,80-100%,24-32°
2018-04-26,Jakarta Pusat,siang,Hujan Ringan,80-100%,24-32°
2018-04-26,Jakarta Utara,siang,Hujan Lokal,80-100%,24-32°
2018-04-26,Jakarta Timur,malam,Berawan,80-100%,24-32°
2018-04-26,Jakarta Barat,malam,Berawan,80-100%,24-32°
2018-04-26,Jakarta Selatan,malam,Berawan,80-100%,24-32°
2018-04-26,Kepulauan Seribu,malam,Berawan,80-100%,24-32°
2018-04-26,Jakarta Pusat,malam,Berawan,80-100%,24-32°
2018-04-26,Jakarta Utara,malam,Berawan,80-100%,24-32°
2018-04-26,Jakarta Timur,dini hari,Hujan Lokal,80-100%,24-32°
2018-04-26,Jakarta Barat,dini hari,Hujan Lokal,80-100%,24-32°
2018-04-26,Jakarta Selatan,dini hari,Berawan,80-100%,24-32°
2018-04-26,Kepulauan Seribu,dini hari,Hujan Petir,80-100%,24-32°
2018-04-26,Jakarta Pusat,dini hari,Hujan Lokal,80-100%,24-32°
2018-04-26,Jakarta Utara,dini hari,Hujan Lokal,80-100%,24-32°
2018-04-27,Jakarta Timur,pagi,Berawan,80-95%,23-30°
2018-04-27,Jakarta Barat,pagi,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Selatan,pagi,Berawan,80-95%,23-30°
2018-04-27,Kepulauan Seribu,pagi,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Pusat,pagi,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Utara,pagi,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Timur,siang,Hujan Petir,80-95%,23-30°
2018-04-27,Jakarta Barat,siang,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Selatan,siang,Hujan Petir,80-95%,23-30°
2018-04-27,Kepulauan Seribu,siang,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Pusat,siang,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Utara,siang,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Timur,malam,Berawan Tebal,80-95%,23-30°
2018-04-27,Jakarta Barat,malam,Berawan Tebal,80-95%,23-30°
2018-04-27,Jakarta Selatan,malam,Berawan Tebal,80-95%,23-30°
2018-04-27,Kepulauan Seribu,malam,Hujan Ringan,80-95%,23-30°
2018-04-27,Jakarta Pusat,malam,Berawan Tebal,80-95%,23-30°
2018-04-27,Jakarta Utara,malam,Hujan Ringan,80-95%,23-30°
2018-04-27,Jakarta Timur,dini hari,Berawan Tebal,80-95%,23-30°
2018-04-27,Jakarta Barat,dini hari,Berawan Tebal,80-95%,23-30°
2018-04-27,Jakarta Selatan,dini hari,Berawan Tebal,80-95%,23-30°
2018-04-27,Kepulauan Seribu,dini hari,Hujan Lokal,80-95%,23-30°
2018-04-27,Jakarta Pusat,dini hari,Berawan Tebal,80-95%,23-30°
2018-04-27,Jakarta Utara,dini hari,Berawan Tebal,80-95%,23-30°
2018-04-28,Jakarta Timur,pagi,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Barat,pagi,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Selatan,pagi,Cerah Berawan,65-95%,23-33°
2018-04-28,Kepulauan Seribu,pagi,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Pusat,pagi,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Utara,pagi,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Timur,siang,Hujan Lokal,65-95%,23-33°
2018-04-28,Jakarta Barat,siang,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Selatan,siang,Hujan Lokal,65-95%,23-33°
2018-04-28,Kepulauan Seribu,siang,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Pusat,siang,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Utara,siang,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Timur,malam,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Barat,malam,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Selatan,malam,Cerah Berawan,65-95%,23-33°
2018-04-28,Kepulauan Seribu,malam,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Pusat,malam,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Utara,malam,Cerah Berawan,65-95%,23-33°
2018-04-28,Jakarta Timur,dini hari,Berawan ,65-95%,23-33°
2018-04-28,Jakarta Barat,dini hari,Berawan,65-95%,23-33°
2018-04-28,Jakarta Selatan,dini hari,Berawan ,65-95%,23-33°
2018-04-28,Kepulauan Seribu,dini hari,Hujan Lokal,65-95%,23-33°
2018-04-28,Jakarta Pusat,dini hari,Berawan,65-95%,23-33°
2018-04-28,Jakarta Utara,dini hari,Berawan,65-95%,23-33°
2018-04-29,Jakarta Timur,pagi,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Barat,pagi,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Selatan,pagi,Cerah Berawan,60-95%,24-33°
2018-04-29,Kepulauan Seribu,pagi,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Pusat,pagi,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Utara,pagi,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Timur,siang,Cerah,60-95%,24-33°
2018-04-29,Jakarta Barat,siang,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Selatan,siang,Cerah Berawan,60-95%,24-33°
2018-04-29,Kepulauan Seribu,siang,Cerah ,60-95%,24-33°
2018-04-29,Jakarta Pusat,siang,Cerah,60-95%,24-33°
2018-04-29,Jakarta Utara,siang,Cerah ,60-95%,24-33°
2018-04-29,Jakarta Timur,malam,Berawan,60-95%,24-33°
2018-04-29,Jakarta Barat,malam,Berawan,60-95%,24-33°
2018-04-29,Jakarta Selatan,malam,Berawan,60-95%,24-33°
2018-04-29,Kepulauan Seribu,malam,Cerah,60-95%,24-33°
2018-04-29,Jakarta Pusat,malam,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Utara,malam,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Timur,dini hari,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Barat,dini hari,Cerah Berawan,60-95%,24-33°
2018-04-29,Jakarta Selatan,dini hari,Cerah Berawan,60-95%,24-33°
2018-04-29,Kepulauan Seribu,dini hari,Cerah,60-95%,24-33°
2018-04-29,Jakarta Pusat,dini hari,Cerah,60-95%,24-33°
2018-04-29,Jakarta Utara,dini hari,Cerah,60-95%,24-33°
2018-04-30,Jakarta Timur,pagi,Cerah,55-85%,23-33°
2018-04-30,Jakarta Barat,pagi,Cerah,55-85%,23-33°
2018-04-30,Jakarta Selatan,pagi,Cerah,55-85%,23-33°
2018-04-30,Kepulauan Seribu,pagi,Cerah,55-85%,23-33°
2018-04-30,Jakarta Pusat,pagi,Cerah,55-85%,23-33°
2018-04-30,Jakarta Utara,pagi,Cerah,55-85%,23-33°
2018-04-30,Jakarta Timur,siang,Cerah,55-85%,23-33°
2018-04-30,Jakarta Barat,siang,Cerah,55-85%,23-33°
2018-04-30,Jakarta Selatan,siang,Cerah,55-85%,23-33°
2018-04-30,Kepulauan Seribu,siang,Cerah,55-85%,23-33°
2018-04-30,Jakarta Pusat,siang,Cerah,55-85%,23-33°
2018-04-30,Jakarta Utara,siang,Cerah,55-85%,23-33°
2018-04-30,Jakarta Timur,malam,Cerah,55-85%,23-33°
2018-04-30,Jakarta Barat,malam,Cerah,55-85%,23-33°
2018-04-30,Jakarta Selatan,malam,Cerah,55-85%,23-33°
2018-04-30,Kepulauan Seribu,malam,Cerah,55-85%,23-33°
2018-04-30,Jakarta Pusat,malam,Cerah,55-85%,23-33°
2018-04-30,Jakarta Utara,malam,Cerah,55-85%,23-33°
2018-04-30,Jakarta Timur,dini hari,Cerah,55-85%,23-33°
2018-04-30,Jakarta Barat,dini hari,Cerah,55-85%,23-33°
2018-04-30,Jakarta Selatan,dini hari,Cerah,55-85%,23-33°
2018-04-30,Kepulauan Seribu,dini hari,Cerah,55-85%,23-33°
2018-04-30,Jakarta Pusat,dini hari,Cerah,55-85%,23-33°
2018-04-30,Jakarta Utara,dini hari,Cerah,55-85%,23-33°
