tanggal,wilayah,waktu,cuaca,kelembaban_persen,suhu_derajat_celcius
2018-03-19,Jakarta Timur,malam,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Barat,malam,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Selatan,malam,Berawan,75 – 95 ,23 – 32 
2018-03-19,Kepulauan Seribu,malam,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Pusat,malam,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Utara,malam,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Timur,dini hari,Cerah Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Barat,dini hari,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Selatan,dini hari,Cerah Berawan,75 – 95 ,23 – 32 
2018-03-19,Kepulauan Seribu,dini hari,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Pusat,dini hari,Berawan,75 – 95 ,23 – 32 
2018-03-19,Jakarta Utara,dini hari,Berawan,75 – 95 ,23 – 32 
2018-03-20,Jakarta Timur,pagi,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Barat,pagi,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Selatan,pagi,Berawan,65 – 95 ,23 – 32 
2018-03-20,Kepulauan Seribu,pagi,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Pusat,pagi,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Utara,pagi,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Timur,siang,Hujan Ringan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Barat,siang,Hujan Ringan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Selatan,siang,Hujan Ringan,65 – 95 ,23 – 32 
2018-03-20,Kepulauan Seribu,siang,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Pusat,siang,Hujan Ringan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Utara,siang,Hujan Lokal,65 – 95 ,23 – 32 
2018-03-20,Jakarta Timur,malam,Hujan Lokal,65 – 95 ,23 – 32 
2018-03-20,Jakarta Barat,malam,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Selatan,malam,Hujan Lokal,65 – 95 ,23 – 32 
2018-03-20,Kepulauan Seribu,malam,Hujan Ringan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Pusat,malam,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Utara,malam,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Timur,dini hari,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Barat,dini hari,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Selatan,dini hari,Berawan,65 – 95 ,23 – 32 
2018-03-20,Kepulauan Seribu,dini hari,Hujan Ringan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Pusat,dini hari,Berawan,65 – 95 ,23 – 32 
2018-03-20,Jakarta Utara,dini hari,Berawan,65 – 95 ,23 – 32 
2018-03-21,Jakarta Timur,pagi,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Barat,pagi,Cerah Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Selatan,pagi,Cerah Berawan,70 – 95 ,25 – 32
2018-03-21,Kepulauan Seribu,pagi,Hujan Lokal,70 – 95 ,25 – 32
2018-03-21,Jakarta Pusat,pagi,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Utara,pagi,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Timur,siang,Hujan Lokal,70 – 95 ,25 – 32
2018-03-21,Jakarta Barat,siang,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Selatan,siang,Hujan Lokal,70 – 95 ,25 – 32
2018-03-21,Kepulauan Seribu,siang,Cerah Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Pusat,siang,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Utara,siang,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Timur,malam,Hujan Lokal,70 – 95 ,25 – 32
2018-03-21,Jakarta Barat,malam,Cerah,70 – 95 ,25 – 32
2018-03-21,Jakarta Selatan,malam,Berawan,70 – 95 ,25 – 32
2018-03-21,Kepulauan Seribu,malam,Cerah ,70 – 95 ,25 – 32
2018-03-21,Jakarta Pusat,malam,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Utara,malam,Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Timur,dini hari,Cerah Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Barat,dini hari,Cerah Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Selatan,dini hari,Cerah Berawan,70 – 95 ,25 – 32
2018-03-21,Kepulauan Seribu,dini hari,Hujan Lokal,70 – 95 ,25 – 32
2018-03-21,Jakarta Pusat,dini hari,Cerah Berawan,70 – 95 ,25 – 32
2018-03-21,Jakarta Utara,dini hari,Cerah Berawan,70 – 95 ,25 – 32
2018-03-22,Jakarta Timur,pagi,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Barat,pagi,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Selatan,pagi,Berawan,75 – 95,24 – 32 
2018-03-22,Kepulauan Seribu,pagi,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Pusat,pagi,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Utara,pagi,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Timur,siang,Hujan Petir,75 – 95,24 – 32 
2018-03-22,Jakarta Barat,siang,Hujan Sedang,75 – 95,24 – 32 
2018-03-22,Jakarta Selatan,siang,Hujan Petir,75 – 95,24 – 32 
2018-03-22,Kepulauan Seribu,siang,Cerah Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Pusat,siang,Hujan Sedang,75 – 95,24 – 32 
2018-03-22,Jakarta Utara,siang,Hujan Ringan,75 – 95,24 – 32 
2018-03-22,Jakarta Timur,malam,Hujan Lokal ,75 – 95,24 – 32 
2018-03-22,Jakarta Barat,malam,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Selatan,malam,Hujan Lokal,75 – 95,24 – 32 
2018-03-22,Kepulauan Seribu,malam,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Pusat,malam,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Utara,malam,Cerah Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Timur,dini hari,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Barat,dini hari,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Selatan,dini hari,Berawan,75 – 95,24 – 32 
2018-03-22,Kepulauan Seribu,dini hari,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Pusat,dini hari,Berawan,75 – 95,24 – 32 
2018-03-22,Jakarta Utara,dini hari,Berawan,75 – 95,24 – 32 
2018-03-23,Jakarta Timur,pagi,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Barat,pagi,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Selatan,pagi,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Kepulauan Seribu,pagi,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Pusat,pagi,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Utara,pagi,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Timur,siang,Hujan Ringan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Barat,siang,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Selatan,siang,Hujan Lokal,65 – 90 ,23 – 32 
2018-03-23,Kepulauan Seribu,siang,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Pusat,siang,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Utara,siang,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Timur,malam,Hujan Lokal ,65 – 90 ,23 – 32 
2018-03-23,Jakarta Barat,malam,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Selatan,malam,Hujan Lokal,65 – 90 ,23 – 32 
2018-03-23,Kepulauan Seribu,malam,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Pusat,malam,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Utara,malam,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Timur,dini hari,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Barat,dini hari,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Selatan,dini hari,Cerah Berawan,65 – 90 ,23 – 32 
2018-03-23,Kepulauan Seribu,dini hari,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Pusat,dini hari,Berawan,65 – 90 ,23 – 32 
2018-03-23,Jakarta Utara,dini hari,Berawan,65 – 90 ,23 – 32 
2018-03-24,Jakarta Timur,pagi,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Jakarta Barat,pagi,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Jakarta Selatan,pagi,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Kepulauan Seribu,pagi,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Jakarta Pusat,pagi,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Jakarta Utara,pagi,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Jakarta Timur,siang,Hujan Petir,60 – 100 ,24 – 33 
2018-03-24,Jakarta Barat,siang,Hujan Ringan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Selatan,siang,Hujan Petir,60 – 100 ,24 – 33 
2018-03-24,Kepulauan Seribu,siang,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Pusat,siang,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Jakarta Utara,siang,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-24,Jakarta Timur,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Barat,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Selatan,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Kepulauan Seribu,malam,Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Pusat,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Utara,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Timur,dini hari,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Barat,dini hari,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Selatan,dini hari,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Kepulauan Seribu,dini hari,Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Pusat,dini hari,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-24,Jakarta Utara,dini hari,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Timur,pagi,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Barat,pagi,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Selatan,pagi,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Kepulauan Seribu,pagi,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Pusat,pagi,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Utara,pagi,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Timur,siang,Hujan Petir,60 – 100 ,24 – 33 
2018-03-25,Jakarta Barat,siang,Hujan Ringan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Selatan,siang,Hujan Petir,60 – 100 ,24 – 33 
2018-03-25,Kepulauan Seribu,siang,Hujan Lokal,60 – 100 ,24 – 33 
2018-03-25,Jakarta Pusat,siang,Hujan Ringan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Utara,siang,Hujan Ringan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Timur,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Barat,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Selatan,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Kepulauan Seribu,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Pusat,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Utara,malam,Cerah Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Timur,dini hari,Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Barat,dini hari,Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Selatan,dini hari,Berawan,60 – 100 ,24 – 33 
2018-03-25,Kepulauan Seribu,dini hari,Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Pusat,dini hari,Berawan,60 – 100 ,24 – 33 
2018-03-25,Jakarta Utara,dini hari,Berawan,60 – 100 ,24 – 33 
2018-03-26,Jakarta Timur,pagi,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Barat,pagi,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Selatan,pagi,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Kepulauan Seribu,pagi,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Pusat,pagi,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Utara,pagi,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Timur,siang,Hujan Petir,75 – 95 ,23 – 31 
2018-03-26,Jakarta Barat,siang,Hujan Sedang,75 – 95 ,23 – 31 
2018-03-26,Jakarta Selatan,siang,Hujan Petir,75 – 95 ,23 – 31 
2018-03-26,Kepulauan Seribu,siang,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Pusat,siang,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Utara,siang,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Timur,malam,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Barat,malam,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Selatan,malam,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Kepulauan Seribu,malam,Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Pusat,malam,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Utara,malam,Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Timur,dini hari,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Barat,dini hari,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Selatan,dini hari,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Kepulauan Seribu,dini hari,Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Pusat,dini hari,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-26,Jakarta Utara,dini hari,Cerah Berawan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Timur,pagi,Berawan Tebal,75 – 95 ,23 – 31 
2018-03-27,Jakarta Barat,pagi,Hujan Lokal,75 – 95 ,23 – 31 
2018-03-27,Jakarta Selatan,pagi,Berawan Tebal,75 – 95 ,23 – 31 
2018-03-27,Kepulauan Seribu,pagi,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Pusat,pagi,Berawan Tebal,75 – 95 ,23 – 31 
2018-03-27,Jakarta Utara,pagi,Berawan Tebal,75 – 95 ,23 – 31 
2018-03-27,Jakarta Timur,siang,Hujan Sedang,75 – 95 ,23 – 31 
2018-03-27,Jakarta Barat,siang,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Selatan,siang,Hujan Sedang,75 – 95 ,23 – 31 
2018-03-27,Kepulauan Seribu,siang,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Pusat,siang,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Utara,siang,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Timur,malam,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Barat,malam,Berawan Tebal,75 – 95 ,23 – 31 
2018-03-27,Jakarta Selatan,malam,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Kepulauan Seribu,malam,Berawan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Pusat,malam,Berawan Tebal,75 – 95 ,23 – 31 
2018-03-27,Jakarta Utara,malam,Berawan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Timur,dini hari,Berawan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Barat,dini hari,Berawan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Selatan,dini hari,Berawan,75 – 95 ,23 – 31 
2018-03-27,Kepulauan Seribu,dini hari,Hujan Ringan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Pusat,dini hari,Berawan,75 – 95 ,23 – 31 
2018-03-27,Jakarta Utara,dini hari,Berawan,75 – 95 ,23 – 31 
2018-03-28,Jakarta Timur,pagi,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Barat,pagi,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Selatan,pagi,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Kepulauan Seribu,pagi,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Pusat,pagi,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Utara,pagi,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Timur,siang,Hujan Petir,70 – 100 ,23 – 32 
2018-03-28,Jakarta Barat,siang,Hujan Lokal,70 – 100 ,23 – 32 
2018-03-28,Jakarta Selatan,siang,Hujan Petir,70 – 100 ,23 – 32 
2018-03-28,Kepulauan Seribu,siang,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Pusat,siang,Hujan Lokal,70 – 100 ,23 – 32 
2018-03-28,Jakarta Utara,siang,Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Timur,malam,Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Barat,malam,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Selatan,malam,Berawan,70 – 100 ,23 – 32 
2018-03-28,Kepulauan Seribu,malam,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Pusat,malam,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Utara,malam,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Timur,dini hari,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Barat,dini hari,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Selatan,dini hari,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Kepulauan Seribu,dini hari,Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Pusat,dini hari,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-28,Jakarta Utara,dini hari,Cerah Berawan,70 – 100 ,23 – 32 
2018-03-29,Jakarta Timur,pagi,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Barat,pagi,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Selatan,pagi,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Kepulauan Seribu,pagi,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Pusat,pagi,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Utara,pagi,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Timur,siang,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Barat,siang,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Selatan,siang,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Kepulauan Seribu,siang,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Pusat,siang,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Utara,siang,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Timur,malam,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Barat,malam,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Selatan,malam,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Kepulauan Seribu,malam,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Pusat,malam,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Utara,malam,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Timur,dini hari,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Barat,dini hari,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Selatan,dini hari,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Kepulauan Seribu,dini hari,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Pusat,dini hari,Cerah Berawan,60 – 95 ,22 – 33 
2018-03-29,Jakarta Utara,dini hari,Cerah Berawan,60 – 95 ,22 – 33 
